	2011-03-18 23:20:22	Soo good! http://bit.ly/h3soXb 
koibraces	2012-02-06 19:28:43	Playing Tony Hawk&#39;s American Wasteland for the first time. http://t.co/iFJ4jXWQ
koibraces	2012-02-06 17:32:32	I won 8 achievements in SoulCalibur V for 220 #TrueAchievement points - http://t.co/L68mpQs1
koibraces	2012-02-06 17:15:08	played Soulcalibur V (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2012-02-05 21:10:21	I won 4 achievements in SoulCalibur V for 46 #TrueAchievement points - http://t.co/L68mpQs1
koibraces	2012-02-05 20:29:00	Playing Soulcalibur V for the first time. http://t.co/iFJ4jXWQ
koibraces	2012-02-05 17:11:08	played Red Faction: Armageddon (360) and Saints Row: The Third (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2012-02-05 02:43:17	I won 6 achievements in 2 games for 166 #TrueAchievement points - http://t.co/L68mpQs1
koibraces	2012-02-05 02:43:17	I completed the game Saints Row: The Third - http://t.co/L68mpQs1
koibraces	2012-02-04 17:10:09	played Metal Gear Solid HD Collection (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2012-02-04 09:35:46	I won 2 achievements in Metal Gear Solid HD for 31 #TrueAchievement points - http://t.co/L68mpQs1
koibraces	2012-02-04 00:32:31	I&#39;m watching Breaking Bad (56 others checked-in) http://t.co/sVmsTTXv @GetGlue @BreakingBad_AMC
koibraces	2012-02-03 21:28:23	Playing Metal Gear Solid HD Collection for the first time. http://t.co/iFJ4jXWQ
koibraces	2012-02-02 21:28:51	I&#39;m watching Drive (131 others checked-in) http://t.co/sVmsTTXv @GetGlue #Drive
koibraces	2012-02-02 21:03:26	I won 10 achievements in Saints Row: The Third for 112 #TrueAchievement points - http://t.co/L68mpQs1
koibraces	2012-02-02 11:40:08	I&#39;m watching It&#39;s Always Sunny in Philadelphia (14 others checked-in) http://t.co/sVmsTTXv @GetGlue @iasip
koibraces	2012-02-01 22:16:56	I&#39;m watching Chronicle (174 others checked-in) http://t.co/sVmsTTXv @GetGlue #Chronicle
koibraces	2012-02-01 17:11:07	played Crackdown 2 (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2012-02-01 05:37:17	I won the Open up a Can achievement in Crackdown 2 for 15 #TrueAchievement points - http://t.co/L68mpQs1
koibraces	2012-01-31 00:41:39	I&#39;m watching Supernatural (226 others checked-in) http://t.co/sVmsTTXv @GetGlue #Supernatural
koibraces	2012-01-29 22:07:10	I&#39;m watching Misfits (27 others checked-in) http://t.co/sVmsTTXv @GetGlue @e4misfits
koibraces	2012-01-29 19:54:22	I&#39;m watching Supernatural (168 others checked-in) http://t.co/sVmsTTXv @GetGlue #Supernatural
koibraces	2012-01-28 23:10:18	I&#39;m watching Supernatural (157 others checked-in) http://t.co/sVmsTTXv @GetGlue #Supernatural
koibraces	2012-01-28 21:24:07	I&#39;m watching The Midnight Meat Train http://t.co/sVmsTTXv @GetGlue #TheMidnightMeatTrain
koibraces	2012-01-28 17:10:06	played Brink (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2012-01-28 10:17:11	I won the I think I know a shortcut achievement in Brink for 13 #TrueAchievement points - http://t.co/L68mpQs1
koibraces	2012-01-28 04:51:57	I&#39;m watching Chuck (7411 others checked-in) http://t.co/sVmsTTXv @GetGlue @nbcchuck
koibraces	2012-01-28 00:06:53	I&#39;m watching Chuck (282 others checked-in) http://t.co/sVmsTTXv @GetGlue @nbcchuck
koibraces	2012-01-27 21:39:42	I&#39;m watching Chuck (243 others checked-in) http://t.co/sVmsTTXv @GetGlue @nbcchuck
koibraces	2012-01-27 10:05:11	I&#39;m watching Chuck (96 others checked-in) http://t.co/sVmsTTXv @GetGlue @nbcchuck
koibraces	2012-01-26 23:41:59	I&#39;m watching New Girl (74 others checked-in) http://t.co/sVmsTTXv @GetGlue @NewGirlonFOX
koibraces	2012-01-26 01:03:23	I&#39;m watching Supernatural (197 others checked-in) http://t.co/sVmsTTXv @GetGlue #Supernatural
koibraces	2012-01-25 22:27:58	I&#39;m watching Supernatural (209 others checked-in) http://t.co/sVmsTTXv @GetGlue #Supernatural
koibraces	2012-01-25 17:12:12	played Halo: Combat Evolved Anniversary (360) and Halo: Reach (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2012-01-24 19:37:10	I won 7 achievements in Halo: Combat Evolved Anniversary for 220 #TrueAchievement points - http://t.co/L68mpQs1
koibraces	2012-01-24 01:14:03	I won 4 achievements in Halo: Combat Evolved Anniversary for 151 #TrueAchievement points - http://t.co/L68mpQs1
koibraces	2012-01-23 17:09:07	played Halo: Combat Evolved Anniversary (360) and 2 other games in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2012-01-22 22:25:24	I&#39;m watching Supernatural (150 others checked-in) http://t.co/sVmsTTXv @GetGlue #Supernatural
koibraces	2012-01-22 21:50:42	Playing The Darkness II Demo for the first time. http://t.co/iFJ4jXWQ
koibraces	2012-01-22 12:27:58	I&#39;m watching The Big Bang Theory (240 others checked-in) http://t.co/sVmsTTXv @GetGlue @BigBang_CBS
koibraces	2012-01-22 02:20:23	I&#39;m watching 30 Rock (90 others checked-in) http://t.co/sVmsTTXv @GetGlue @nbc30rock
koibraces	2012-01-21 20:01:54	I&#39;m watching Chuck (138 others checked-in) http://t.co/sVmsTTXv @GetGlue @nbcchuck
koibraces	2012-01-20 19:36:51	I&#39;m watching Supernatural (245 others checked-in) http://t.co/sVmsTTXv @GetGlue #Supernatural
koibraces	2012-01-20 17:50:34	I won 2 achievements in Halo: Combat Evolved Anniversary for 66 #TrueAchievement points - http://t.co/L68mpQs1
koibraces	2012-01-20 17:07:04	played Halo: Combat Evolved Anniversary (360) and Mirror&#39;s Edge (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2012-01-19 21:28:19	I&#39;m watching Supernatural (180 others checked-in) http://t.co/sVmsTTXv @GetGlue #Supernatural
koibraces	2012-01-19 20:29:12	I&#39;m watching Arrested Development (10 others checked-in) http://t.co/sVmsTTXv @GetGlue #ArrestedDevelopment
koibraces	2012-01-19 17:39:20	I&#39;m watching Supernatural (196 others checked-in) http://t.co/sVmsTTXv @GetGlue #Supernatural
koibraces	2012-01-17 20:44:50	I&#39;m watching Supernatural (182 others checked-in) http://t.co/sVmsTTXv @GetGlue #Supernatural
koibraces	2012-01-17 10:19:21	I&#39;m watching Supernatural (52 others checked-in) http://t.co/sVmsTTXv @GetGlue #Supernatural
koibraces	2012-01-17 06:36:23	I won 2 achievements in Sonic Generations for 72 #TrueAchievement points - http://t.co/L68mpQs1
koibraces	2012-01-16 23:20:18	I&#39;m watching Supernatural (222 others checked-in) http://t.co/sVmsTTXv @GetGlue #Supernatural
koibraces	2012-01-16 17:13:10	played Halo: Combat Evolved Anniversary (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2012-01-16 16:32:43	I&#39;m watching Sherlock (161 others checked-in) http://t.co/sVmsTTXv @GetGlue #Sherlock
koibraces	2012-01-16 14:50:23	I won the Halo achievement in Halo: Combat Evolved Anniversary for 28 #TrueAchievement points - http://t.co/L68mpQs1
koibraces	2012-01-16 02:11:50	I&#39;m watching The 69th Annual Golden Globe Awards (9550 others checked-in) http://t.co/sVmsTTXv @GetGlue #The69thAnnualGoldenGlobeAwards
koibraces	2012-01-16 00:25:32	I&#39;m watching Sherlock (1331 others checked-in) http://t.co/sVmsTTXv @GetGlue #Sherlock
koibraces	2012-01-15 21:49:46	I&#39;m watching How I Met Your Mother (132 others checked-in) http://t.co/sVmsTTXv @GetGlue @HIMYM_CBS
koibraces	2012-01-15 21:28:04	I won the Pillar of Autumn achievement in Halo: Combat Evolved Anniversary for 25 #TrueAchievement points - http://t.co/L68mpQs1
koibraces	2012-01-15 17:13:09	played Mirror&#39;s Edge (360) and Halo: Combat Evolved Anniversary (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2012-01-15 13:50:26	Playing Halo: Combat Evolved Anniversary for the first time. http://t.co/iFJ4jXWQ
koibraces	2012-01-14 20:05:06	I&#39;m watching Supernatural (352 others checked-in) http://t.co/sVmsTTXv @GetGlue #Supernatural
koibraces	2012-01-14 05:15:35	I won 3 achievements in Sonic Generations for 80 #TrueAchievement points - http://t.co/L68mpQs1
koibraces	2012-01-14 00:12:20	I&#39;m watching Supernatural (527 others checked-in) http://t.co/sVmsTTXv @GetGlue #Supernatural
koibraces	2012-01-12 22:05:18	@ManOfSteele1987 New Low-Res Image of Andrew Garfield in Classic SPIDER-MAN Pose! - http://t.co/MDaUrLnI
koibraces	2012-01-12 05:21:07	I won 10 achievements in Sonic Generations for 211 #TrueAchievement points - http://t.co/L68mpQs1
koibraces	2012-01-10 17:08:05	played Rock of Ages (360), Doritos Crash Course (XBLA), and 1 other game in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2012-01-10 01:01:49	I won 7 achievements in 3 games for 165 trueachievement points - http://t.co/L68mpQs1
koibraces	2012-01-09 21:11:54	Playing Sonic the Hedgehog 2 for the first time. http://t.co/iFJ4jXWQ
koibraces	2012-01-09 17:10:08	played Rock of Ages (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2012-01-09 04:27:00	I won 2 achievements in Rock of Ages for 34 trueachievement points - http://t.co/L68mpQs1
koibraces	2012-01-09 00:31:02	I&#39;m watching Supernatural (203 others checked-in) http://t.co/sVmsTTXv @GetGlue #Supernatural
koibraces	2012-01-08 21:45:42	I&#39;m watching Supernatural (225 others checked-in) http://t.co/sVmsTTXv @GetGlue #Supernatural
koibraces	2012-01-08 17:28:09	Playing Rock of Ages for the first time. http://t.co/iFJ4jXWQ
koibraces	2012-01-06 22:57:18	I&#39;m watching Supernatural (252 others checked-in) http://t.co/sVmsTTXv @GetGlue #Supernatural
koibraces	2012-01-06 22:08:39	I&#39;m watching New Girl (132 others checked-in) http://t.co/sVmsTTXv @GetGlue @NewGirlonFOX
koibraces	2012-01-06 17:10:06	played Sonic Generations (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2012-01-06 16:54:28	I won 7 achievements in Sonic Generations for 156 trueachievement points - http://t.co/L68mpQs1
koibraces	2012-01-06 13:35:20	I&#39;m watching The Lion King http://t.co/sVmsTTXv @GetGlue #TheLionKing
koibraces	2012-01-06 01:54:38	I won 5 achievements in Sonic Generations for 76 trueachievement points - http://t.co/L68mpQs1
koibraces	2012-01-06 00:11:33	Playing Sonic Generations for the first time. http://t.co/iFJ4jXWQ
koibraces	2012-01-04 23:20:45	I won the Dragonslayer achievement in The Elder Scrolls V: Skyrim for 93 trueachievement points - http://t.co/L68mpQs1
koibraces	2012-01-04 06:00:11	I reached a new Milestone: 5,500 Achievements Won - http://t.co/L68mpQs1
koibraces	2012-01-04 06:00:11	I won 3 achievements in The Elder Scrolls V: Skyrim for 100 trueachievement points - http://t.co/L68mpQs1
koibraces	2012-01-03 23:22:23	I&#39;m watching Chuck (71 others checked-in) http://t.co/sVmsTTXv @GetGlue @nbcchuck
koibraces	2012-01-03 17:13:09	played Assassin&#39;s Creed: Revelations (360) and The Elder Scrolls V: Skyrim (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2012-01-03 06:05:23	I won 4 achievements in 2 games for 142 trueachievement points - http://t.co/L68mpQs1
koibraces	2012-01-02 18:50:42	I&#39;m watching Chuck (141 others checked-in) http://t.co/sVmsTTXv @GetGlue @nbcchuck
koibraces	2012-01-01 17:13:16	played Assassin&#39;s Creed: Revelations (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2012-01-01 05:01:00	I won 3 achievements in Assassin&#39;s Creed: Revelations for 104 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-12-31 17:13:15	played Assassin&#39;s Creed: Revelations (360) and Need for Speed: The Run (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2011-12-31 16:38:11	I won 3 achievements in 2 games for 71 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-12-28 17:11:07	played Vanquish (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2011-12-28 06:33:31	I won 4 achievements in Vanquish for 36 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-12-27 22:50:29	Playing Vanquish for the first time. http://t.co/iFJ4jXWQ
koibraces	2011-12-27 05:12:30	I won the What have we here? achievement in Halo: Combat Evolved Anniversary for 11 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-12-23 10:40:54	I won 2 achievements in Assassin&#39;s Creed: Revelations for 74 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-12-19 19:13:07	Amazing. http://t.co/qSvnQOaf
koibraces	2011-12-13 17:10:08	played Left 4 Dead 2 (360) and Zombie Apocalypse: Never Die Alone (XBLA) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2011-12-13 13:31:26	I won 3 achievements in 2 games for 66 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-12-12 23:36:07	Playing Left 4 Dead 2 for the first time. http://t.co/iFJ4jXWQ
koibraces	2011-12-12 17:08:06	played Ms. Splosion Man (XBLA) and Hexic HD (XBLA) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2011-12-09 17:08:07	played Need for Speed: The Run (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2011-12-09 07:03:46	I won 2 achievements in Need for Speed: The Run for 140 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-12-08 00:23:07	I won 5 achievements in Need for Speed: The Run for 258 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-12-07 22:43:06	@Mikestoke @AceyBongos try this its how i got it.http://t.co/RzPGB1TW
koibraces	2011-12-07 00:07:51	I won 2 achievements in Need for Speed: The Run for 62 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-12-05 00:31:24	I won 4 achievements in Need for Speed: The Run for 97 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-12-04 22:11:18	Playing Need for Speed: The Run for the first time. http://t.co/iFJ4jXWQ
koibraces	2011-12-03 17:08:05	played Saints Row: The Third (360) and GoldenEye 007: Reloaded (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2011-12-02 20:45:50	I won the Secret Achievement achievement in GoldenEye 007: Reloaded for 13 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-12-02 17:10:07	played GoldenEye 007: Reloaded (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2011-12-02 07:16:27	I won 2 achievements in GoldenEye 007: Reloaded for 12 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-12-02 00:00:33	Playing GoldenEye 007: Reloaded for the first time. http://t.co/iFJ4jXWQ
koibraces	2011-11-29 13:15:20	I won 7 achievements in Assassin&#39;s Creed: Revelations for 300 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-11-28 03:09:53	I won 12 achievements in Assassin&#39;s Creed: Revelations for 354 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-11-27 14:09:26	Playing Assassin&#39;s Creed: Revelations for the first time. http://t.co/iFJ4jXWQ
koibraces	2011-11-27 13:51:52	I honestly don&#39;t believe this. http://t.co/0SbbR1Xq
koibraces	2011-11-26 17:11:07	played Saints Row: The Third (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2011-11-25 19:10:59	I won the Hi-Jack It achievement in Saints Row: The Third for 41 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-11-25 17:10:09	played Saints Row: The Third (360), Burnout Crash! (XBLA), and 2 other games in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2011-11-25 03:45:31	I won 4 achievements in Burnout CRASH! for 26 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-11-24 19:06:23	I won 6 achievements in Saints Row: The Third for 538 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-11-23 00:06:10	I won 8 achievements in Saints Row: The Third for 449 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-11-22 09:18:05	I won 6 achievements in Saints Row: The Third for 275 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-11-21 21:11:22	I won the Who Loves Ya Baby achievement in Saints Row: The Third for 30 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-11-21 00:03:02	I won 4 achievements in Saints Row: The Third for 170 trueachievement points - http://t.co/L68mpQs1
koibraces	2011-11-18 20:14:08	Playing Saints Row: The Third for the first time. http://t.co/iFJ4jXWQ
koibraces	2011-11-18 17:08:06	played The Elder Scrolls V: Skyrim (360) and Call of Duty: Modern Warfare 3 (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2011-11-17 17:09:07	played The Elder Scrolls V: Skyrim (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2011-11-14 17:09:05	played The Elder Scrolls V: Skyrim (360) and Battlefield 3 (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2011-11-12 20:49:09	Playing The Elder Scrolls V: Skyrim for the first time. http://t.co/iFJ4jXWQ
koibraces	2011-11-11 17:10:07	played Spider-Man: Edge of Time (360) and Call of Duty: Modern Warfare 3 (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2011-11-10 17:07:05	played Call of Duty: Modern Warfare 3 (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2011-11-08 19:12:49	Playing Call of Duty: Modern Warfare 3 for the first time. http://t.co/iFJ4jXWQ
koibraces	2011-11-08 17:07:06	played Dead Rising 2: Off the Record (360) in the last 24 hours. http://t.co/iFJ4jXWQ
koibraces	2011-10-30 11:41:25	I&#39;m watching Chuck (65 others checked-in) http://t.co/sVmsTTXv @GetGlue @nbcchuck
koibraces	2011-10-24 22:27:25	I&#39;m watching 30 Rock (30 others checked-in) http://t.co/sVmsTTXv @GetGlue @nbc30rock
koibraces	2011-10-20 21:36:36	I&#39;m watching Toy Story 3 http://t.co/sVmsTTXv @GetGlue #ToyStory3
koibraces	2011-10-19 20:16:38	I&#39;m watching Community (63 others checked-in) http://t.co/sVmsTTXv @GetGlue @nbccommunity
koibraces	2011-10-17 23:38:46	I&#39;m watching Breaking Bad (111 others checked-in) http://t.co/sVmsTTXv @GetGlue #BreakingBad
koibraces	2011-10-17 23:22:43	I&#39;m watching Fringe (208 others checked-in) http://t.co/sVmsTTXv @GetGlue @FRINGEonFOX
koibraces	2011-10-17 11:42:34	I&#39;m watching House (34 others checked-in) http://t.co/sVmsTTXv @GetGlue @HOUSEonFOX
koibraces	2011-10-14 00:49:44	I&#39;m watching Supernatural (261 others checked-in) http://t.co/sVmsTTXv @GetGlue #Supernatural
koibraces	2011-10-13 00:07:40	I&#39;m watching Fringe (181 others checked-in) http://t.co/sVmsTTXv @GetGlue @FRINGEonFOX
koibraces	2011-10-12 02:18:16	I&#39;m watching House (362 others checked-in) http://t.co/4aEm0Ov9 @GetGlue @HOUSEONFOX
koibraces	2011-10-01 03:42:54	I&#39;m watching Fringe (4921 others checked-in) http://t.co/SOEAC3dt @GetGlue @FRINGEonFOX
koibraces	2011-09-26 09:35:40	I&#39;m playing Gears of War 3 (50 others checked-in) http://t.co/yFjXYdOf @GetGlue #GearsOfWar3
koibraces	2011-09-24 22:30:34	I&#39;m watching Moon http://t.co/uhzlNI2t @GetGlue #GetTribeca
koibraces	2011-09-18 22:19:36	[rec]3?! Yes! http://t.co/QAw4xuy7
koibraces	2011-09-05 16:57:28	This is a really misleading headline lol RT @totalfilm: Gwyneth Paltrow says don&#39;t hate her for cheating http://t.co/dirXeZx
koibraces	2011-08-24 13:49:10	It needs a red belt i think. http://t.co/7MsQUeW
koibraces	2011-08-24 00:53:14	@EmbaSaurus don&#39;t know if you&#39;ve seen this but yeah. http://t.co/Tbsuasa
koibraces	2011-06-10 10:49:15	@Seany_Show I have found a review for DNF http://bit.ly/iJXRTf
koibraces	2011-05-14 02:18:56	Pilot. http://bit.ly/fEchsR @GetGlue @CW_Smallville
koibraces	2011-05-13 01:50:16	RT @Mikestoke: The Guardian&#39;s L.A. Noire review is up, 5/5, definitely positive! http://bit.ly/lmXrhW
koibraces	2011-05-09 14:46:18	RT @GameGears: 4 a chance 2 win #Brink Steelbook Ed. on Format of ur choice Follow @GameGears, Retweet &amp; enter here: http://bit.ly/dhGrAT
koibraces	2011-04-27 13:24:12	Played Avatar: The Legend Of Aang - The Burning Earth: http://LOVEFiLM.com/r/QQyF9HE
koibraces	2011-04-26 00:04:21	RT @kkjordan: Photo: Are you blind? http://tumblr.com/xik29nr5x8
koibraces	2011-04-21 13:34:31	Follow @Nave360 and RT this message to win Portal 2 for the Xbox 360. (UK/IRELAND ONLY) RULES: http://bit.ly/etBaLY  #N360Portal
koibraces	2011-04-19 22:00:11	@Xenoliath http://t.co/E2Bn0Tg
koibraces	2011-04-17 23:01:31	Episode 2 http://bit.ly/dRSlE8 @GetGlue #TheWalkingDead
koibraces	2011-04-12 17:57:44	RT @The_Potato: BREAKING: Dead Rising 2: Off the Record puts Frank West in Chuck Greene&#39;s shoes http://aol.it/hY0QMy
koibraces	2011-04-07 18:59:47	has been sent Disney&#39;s Bolt: http://LOVEFiLM.com/r/QQiHqkU
koibraces	2011-04-06 21:27:25	@LOVEFiLM Mine is a video because it&#39;s too long http://bit.ly/fifAhq
koibraces	2011-03-28 21:58:36	Ping me on @pingchat at ID: koibraces  -  Send text, photos, videos, and other media to my phone for free! http://pingchat.com
koibraces	2011-03-23 18:22:42	has been sent Sherlock Holmes vs. Jack the Ripper: http://LOVEFiLM.com/r/QQiItRY
koibraces	2011-03-18 22:59:33	Want!!!! http://bit.ly/g2dTdi
koibraces	2011-03-06 20:58:29	Fortune http://bit.ly/fEchsR (via @GetGlue) @CW_Smallville
koibraces	2011-02-05 22:23:44	RT @denofgeek: First poster for Captain America http://bit.ly/i7VPCg
koibraces	2011-01-25 21:43:14	I am watching Smallville http://bit.ly/fEchsR (via @GetGlue) @CW_Smallville
koibraces	2011-01-22 22:57:23	Season 3 episode 1 http://bit.ly/fOYsPm (via @GetGlue) #MadMen
koibraces	2011-01-20 02:11:35	I am watching The Walking Dead http://bit.ly/dRSlE8 (via @GetGlue) #TheWalkingDead
koibraces	2011-01-19 11:36:21	I am watching Mad Men http://bit.ly/fOYsPm (via @GetGlue) #MadMen
koibraces	2011-01-19 01:08:34	Might as well watch a few episode as I can&#39;t spell. http://bit.ly/fOYsPm (via @GetGlue) #MadMen
koibraces	2011-01-18 03:35:22	I&#39;ve been looking forward to watching this it&#39;s unreal! http://is.gd/OiSDhq (via @GetGlue) #TheWalkingDead
koibraces	2011-01-17 00:21:19	Season 2 is getting interesting now. http://bit.ly/fOYsPm (via @GetGlue) #MadMen
koibraces	2011-01-11 00:37:31	I nominate @NowGamer_Dave for a Shorty Award in #gaming because... Because he is friendly, takes pride in his work. http://bit.ly/shorty
koibraces	2011-01-11 00:30:55	Nearly at the end of season 1, it&#39;s been amazing so far. http://bit.ly/fOYsPm #MadMen (via @GetGlue)
koibraces	2011-01-09 23:06:19	I am watching Mad Men http://bit.ly/fOYsPm #MadMen (via @GetGlue)
koibraces	2011-01-08 15:55:58	Season 9 yeeees! :D http://bit.ly/fEchsR @CW_Smallville (via @GetGlue)
koibraces	2011-01-05 23:01:45	Watching a few episode before I go to bed http://bit.ly/fEchsR @CW_Smallville (via @GetGlue)
koibraces	2011-01-04 13:39:50	Watching justice one of my favourite episodes. http://bit.ly/fEchsR @CW_Smallville (via @GetGlue)
koibraces	2010-12-28 22:09:38	I am watching Smallville http://bit.ly/fEchsR @CW_Smallville (via @GetGlue)
koibraces	2010-12-27 23:23:58	Well hello Tess Mercer ;) http://bit.ly/fEchsR @CW_Smallville (via @GetGlue)
koibraces	2010-12-27 21:35:07	Laura vandervoort is nice to watch :D http://bit.ly/fEchsR @CW_Smallville (via @GetGlue)
koibraces	2010-12-26 22:11:08	Nearly caught up http://bit.ly/fEchsR @CW_Smallville (via @GetGlue)
koibraces	2010-11-09 11:27:00	RT @NowGamer_Dave: My review of Call Of Duty: Black Ops - http://bit.ly/ciGjQ7 -- Treyarch&#39;s opus arrives in a blaze of napalm and glory ...
koibraces	2010-11-09 11:05:56	RT @NowGamer_Dave: My rundown of 10 essential Call of Duty: Black Ops facts and secrets (spoiler free) - http://bit.ly/90u4fb -- #BlackOps
koibraces	2010-10-17 13:07:16	just caught a 12.24lb Catfish in Flick Fishing! #flickfishing http://www.flickfishing.com/fff
koibraces	2010-10-06 09:21:27	RT @bbcentertain: X Factor&#39;s Gamu faces deportation http://bbc.in/9uCjX9
koibraces	2010-09-29 00:17:55	Yes! RT @lucasartsgames: We could not resist - Guybrush is an unlockable skin in The Force Unleashed 2.! http://fb.me/JubCuU8h
koibraces	2010-09-23 22:46:17	RT @NowGamer_Dave: From beards to regen health, I rundown the top ten worst modern gaming cliches - http://twurl.nl/3y723v - FEAR THE BEARD!
koibraces	2010-09-19 00:10:39	RT @Kyaizen: In case you missed it, here&#39;s my achievement guide for getting 75GS+ in 15 minutes. #Reach http://youtu.be/c3Dq9cIyMXk RT?
koibraces	2010-09-12 11:29:48	RT @postabargain: Win Halo Reach or 1 of 4 Reach Tshirts! Simply RT &amp; Follow @postabargain &amp; @GameGears to enter http://tiny.cc/PaBReachComp
koibraces	2010-09-08 09:16:45	RT @Kyaizen: OH SNAP. http://kyaiz.in/9MKYak  Reveal of the Exclusive Deliver Hope Extended Trailer
koibraces	2010-09-02 08:45:05	RT @denofgeek: Lost : The five biggest unsolved mysteries http://bit.ly/9sOA4h
koibraces	2010-08-24 20:25:19	RT @MikeEscamilla: 1st Jump into Tavarua,Fiji,2009,@brandonlillard &amp; I -Doesnt get much better then this,a moment i will never forget http://twitpic.com/2htf3w
koibraces	2010-08-24 18:17:34	RT @Videogamegirl: Insane! Check it! New Blog Post:: Mass Effect 2 Miranda Cosplay http://thatgirlssite.com/2010/08/mass-effect-2-miranda-cosplay/
koibraces	2010-08-20 23:47:51	http://bit.ly/8XgBEd best trailer I&#39;ve seen for a game (via @GamerJamie )
koibraces	2010-08-18 00:19:18	RT @sk88z: The #NHL11 Demo is now LIVE in NA on both XBL and PSN! Download it now hockey fans and let us know how much u Like it! http://bit.ly/bak8e9
koibraces	2010-08-13 16:37:40	RT @Marvel: FIRST LOOK: Magneto in LittleBigPlanet http://is.gd/eg4xW The master of magnetism comes to @PlayStation 3 on August 17!
koibraces	2010-08-10 14:30:18	RT @NowGamer_Tom: Felicia Day and Friends&#39; Matt Perry among the Fallout New Vegas voice cast. Oh, and Ron Perlman of course. http://bit.ly/bPKvTg
koibraces	2010-08-09 21:57:11	RT @JasonBradbury: shameless plug :-) This Sat 10.30am Me + my books + robots at Edinburgh Book Festival http://tiny.cc/8pov7
koibraces	2010-08-09 15:00:58	@mollygollygosh the elmo video for you wifey :D http://bit.ly/cnu9YL
koibraces	2010-08-07 01:14:06	RT @heeidiii: OMG! Josie&#39;s an actress... http://bit.ly/9LqM88 #bb11
koibraces	2010-08-05 18:49:49	I just got $899,800 while chasing the girl in a red car in http://www.truckersdelight.net
koibraces	2010-08-01 13:58:12	RT @gamenoobUK: Keep spreading the word! Win 2100 Microsoft Points! http://bit.ly/a1v0CY RT! ^CM
koibraces	2010-07-28 20:34:21	RT @GameZoneOnline: Street Fighter &amp; Tekken: Brilliance-in-the-Making or Giant Cash Cow? http://bit.ly/blx2ln RT &amp; Follow 2 win a #UFC shirt
koibraces	2010-07-28 00:18:26	RT @Syfy: This is amusing. An International Relations theorist explains how to deal with  zombies - http://bit.ly/c6GDG1
